Timestamp,Joint Name,Servo ID,Angle (degrees)
2024-11-07 14:08:05,right_knee_pitch,2,10.53
2024-11-07 14:08:05,right_knee_pitch,2,20.53
2024-11-07 14:08:06,right_knee_pitch,2,30.53
2024-11-07 14:08:06,right_knee_pitch,2,40.53
2024-11-07 14:08:06,right_knee_pitch,2,50.53
2024-11-07 14:08:06,right_knee_pitch,2,60.53
